location_id,town_name,latitude,longitude,existing_chargers_in_10_miles,resident_number_in_10_miles,car_number_in_10_miles,traffic_volume_in_10_miles,demand_score,recommendation_rank,recommendation_reason,recommendation_date
LOC_2120,Ang Mo Kio,1.37491,103.847478,12,140494,21971,3710,58.85,7639,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2679,Jurong West,1.341388,103.701002,12,172619,7766,5654,58.85,7640,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1924,Serangoon,1.351071,103.860919,0,62807,33260,2964,58.84,7641,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3688,Pasir Ris,1.370019,103.950384,2,161366,19371,1810,58.84,7642,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6682,Bukit Batok,1.362918,103.749186,9,115083,23042,4256,58.84,7643,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6919,Toa Payoh,1.335598,103.861299,15,103615,22502,5860,58.83,7644,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4793,Tampines,1.355258,103.963387,1,95230,30422,2192,58.82,7645,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8083,Bukit Batok,1.351631,103.753986,8,160470,17601,3187,58.82,7646,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4402,Jurong West,1.348296,103.716639,8,161430,20663,2372,58.82,7647,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9886,Bukit Batok,1.361757,103.746553,14,161532,14839,4719,58.81,7648,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1231,Ang Mo Kio,1.370205,103.854138,2,60215,26536,5061,58.81,7649,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7962,Pasir Ris,1.371367,103.94609,12,116204,36195,1346,58.81,7650,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7527,Pasir Ris,1.368381,103.955415,16,96354,8825,9779,58.81,7651,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5946,Woodlands,1.426766,103.77718,8,134343,8202,6835,58.81,7652,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7648,Bukit Batok,1.35686,103.748178,19,270247,8784,1543,58.8,7653,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5243,Pasir Ris,1.376475,103.942311,15,212881,15713,2079,58.8,7654,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9720,Serangoon,1.362997,103.862081,18,125468,37105,1548,58.8,7655,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8011,Sengkang,1.397255,103.895187,15,244569,11174,1626,58.8,7656,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3113,Tampines,1.344818,103.949186,1,52395,10407,9330,58.8,7657,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4309,Bukit Batok,1.352737,103.758606,9,182213,19136,1850,58.79,7658,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6066,Toa Payoh,1.32654,103.86478,9,166515,6746,5734,58.79,7659,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4882,Jurong West,1.349634,103.712728,11,169630,24514,1428,58.78,7660,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5152,Ang Mo Kio,1.377761,103.847421,1,60761,9422,9142,58.77,7661,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5526,Pasir Ris,1.364118,103.940201,15,276334,6224,1264,58.77,7662,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3455,Serangoon,1.348564,103.860759,3,188381,9342,3079,58.77,7663,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5465,Yishun,1.429016,103.831795,4,174549,6085,4738,58.77,7664,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6864,Serangoon,1.365228,103.876394,13,80179,35340,3484,58.76,7665,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4145,Tampines,1.351532,103.951395,10,127590,31349,1662,58.76,7666,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7580,Pasir Ris,1.36944,103.941304,17,225999,13984,2133,58.76,7667,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4429,Jurong West,1.333533,103.705755,9,91115,27957,4184,58.76,7668,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9603,Woodlands,1.4427,103.783622,2,71741,39363,1249,58.75,7669,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4432,Pasir Ris,1.382072,103.953064,17,72376,32244,5246,58.75,7670,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6404,Serangoon,1.359201,103.869592,15,113368,33472,2586,58.74,7671,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2055,Jurong West,1.342099,103.699492,2,117454,28896,1575,58.74,7672,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9085,Ang Mo Kio,1.368535,103.840884,9,236377,9089,1631,58.74,7673,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7618,Tampines,1.353767,103.948534,8,197436,9303,3374,58.74,7674,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6611,Yishun,1.426268,103.83055,14,139396,30123,1966,58.73,7675,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2921,Bukit Batok,1.348209,103.748131,14,118617,10459,7915,58.72,7676,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7258,Tampines,1.349851,103.951902,12,154619,28599,1273,58.71,7677,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8150,Bukit Batok,1.360518,103.751701,12,175366,15887,3413,58.71,7678,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5918,Woodlands,1.434117,103.777189,6,94347,8306,8459,58.71,7679,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1825,Sengkang,1.399484,103.894713,7,87433,21760,5587,58.7,7680,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6131,Serangoon,1.365034,103.869292,3,71798,32205,3157,58.7,7681,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7020,Woodlands,1.44486,103.781576,9,144871,22088,2936,58.7,7682,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6499,Tampines,1.356662,103.948346,6,205603,6573,3328,58.7,7683,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7389,Ang Mo Kio,1.377866,103.850156,10,96642,26983,4267,58.69,7684,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6735,Woodlands,1.44275,103.785967,0,162990,18657,1533,58.69,7685,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7307,Jurong West,1.347388,103.713738,19,140911,22096,4627,58.69,7686,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2555,Jurong West,1.336357,103.712641,5,110242,32007,1579,58.69,7687,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3503,Toa Payoh,1.330457,103.863234,16,74850,39186,3201,58.68,7688,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5870,Serangoon,1.3558,103.869499,11,176547,22393,1562,58.68,7689,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8139,Jurong West,1.33878,103.709304,13,196679,16016,2452,58.68,7690,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4087,Toa Payoh,1.331154,103.859509,11,80714,22857,6236,58.67,7691,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8690,Yishun,1.437906,103.825591,9,184724,12680,3280,58.67,7692,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8489,Toa Payoh,1.342106,103.86477,9,183856,8810,4292,58.67,7693,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3323,Bukit Batok,1.349458,103.744601,0,69270,19695,5941,58.66,7694,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6645,Bukit Batok,1.356301,103.763385,8,117392,10542,7023,58.66,7695,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2324,Tampines,1.344602,103.951155,8,76196,17470,7351,58.66,7696,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7098,Jurong West,1.348828,103.710901,17,212027,8231,4219,58.66,7697,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2736,Ang Mo Kio,1.374203,103.855703,3,101588,23017,3940,58.65,7698,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2597,Serangoon,1.366036,103.866541,16,74313,31795,5061,58.65,7699,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2325,Pasir Ris,1.378517,103.947603,4,103222,7763,7821,58.65,7700,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6478,Toa Payoh,1.332702,103.857762,15,207069,12489,3094,58.64,7701,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6260,Serangoon,1.358566,103.877259,13,193393,5278,5279,58.64,7702,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9799,Jurong West,1.344486,103.699037,7,93611,23018,4934,58.64,7703,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8621,Yishun,1.432209,103.827398,11,196191,5407,4810,58.64,7704,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4307,Sengkang,1.389446,103.898643,0,96463,13670,6079,58.64,7705,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4762,Jurong West,1.341688,103.706486,19,72978,15977,9528,58.64,7706,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1526,Yishun,1.435229,103.834272,1,156618,7957,4643,58.63,7707,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5032,Yishun,1.42624,103.832918,10,104400,15560,6704,58.63,7708,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8865,Toa Payoh,1.328935,103.856285,17,75176,34532,4475,58.63,7709,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5804,Bukit Batok,1.355595,103.75114,18,111278,22413,5846,58.63,7710,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9671,Jurong West,1.340416,103.701807,4,88788,25743,4035,58.62,7711,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1007,Toa Payoh,1.332881,103.855975,13,253798,6336,1987,58.62,7712,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4745,Jurong West,1.331438,103.704443,18,202997,19887,1887,58.62,7713,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8057,Yishun,1.421235,103.837683,19,129900,9073,8393,58.61,7714,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1114,Jurong West,1.337371,103.704605,12,252473,6871,1763,58.61,7715,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2006,Bukit Batok,1.353228,103.750846,11,59366,15507,9110,58.61,7716,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8751,Woodlands,1.44483,103.781905,14,192544,10525,4149,58.61,7717,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9023,Serangoon,1.353375,103.873239,14,212067,7524,3916,58.6,7718,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2423,Toa Payoh,1.343194,103.863101,6,117591,13430,5961,58.6,7719,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7608,Toa Payoh,1.340362,103.85043,4,72700,38746,1581,58.6,7720,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6331,Toa Payoh,1.341284,103.851905,11,132709,32987,1063,58.59,7721,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7220,Ang Mo Kio,1.37754,103.846344,10,68518,20649,7208,58.59,7722,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4755,Toa Payoh,1.329597,103.861957,3,95522,31508,2094,58.59,7723,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9980,Serangoon,1.362391,103.876039,1,86836,28026,3099,58.59,7724,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9119,Ang Mo Kio,1.376378,103.856162,14,63734,24501,7080,58.58,7725,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1411,Toa Payoh,1.338645,103.852125,11,210473,13524,2029,58.57,7726,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8855,Ang Mo Kio,1.361023,103.845301,18,120202,7228,9169,58.57,7727,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7931,Bukit Batok,1.360498,103.748628,12,171044,9455,5162,58.56,7728,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3020,Serangoon,1.35079,103.867051,5,88578,11659,7684,58.56,7729,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4004,Sengkang,1.387758,103.899641,13,100483,10335,8623,58.56,7730,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3891,Yishun,1.435169,103.827334,15,270827,6373,1386,58.54,7731,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7762,Yishun,1.428628,103.830494,13,112132,18235,6056,58.54,7732,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
